recipeName,protein,carbs,fat,totalCalories,proteinRatio,carbRatio,fatRatio,healthIndex,highProtein,lowCarb,dietType_dash,dietType_keto,dietType_mediterranean,dietType_paleo,dietType_vegan,cuisineType_american,cuisineType_asian,cuisineType_british,cuisineType_caribbean,cuisineType_central europe,cuisineType_chinese,cuisineType_eastern europe,cuisineType_french,cuisineType_indian,cuisineType_italian,cuisineType_japanese,cuisineType_kosher,cuisineType_mediterranean,cuisineType_mexican,cuisineType_middle eastern,cuisineType_nordic,cuisineType_south american,cuisineType_south east asian,cuisineType_world
Mediterranean Baked Peppers,-0.7914053580046596,-0.6429055245989634,-0.792434332853276,364.34,0.13361146182137565,0.3580172366470879,0.5083713015315364,0.030778942745786936,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Eggplant Dip,-0.7846118441480927,-0.37694952831336087,-0.5005192404278019,885.3,0.057743137919349374,0.37072178922399185,0.5715350728566588,-0.005848864791596076,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Potato Salad,-0.16629071412089313,0.6549747995075766,-0.010472102946990485,2413.17,0.11321208203317627,0.45397547624079526,0.43281244172602845,0.08571008258846244,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Bread Salad,-0.5291311755093326,0.14549477506968372,-0.12858140801925025,1774.23,0.08053070909634039,0.4039386099885584,0.5155306809151011,0.03107545244979515,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Greek Salad,-0.4207690610431105,-0.3763040040505317,-0.39297588567060565,1134.63,0.160228444514952,0.2896803363210914,0.5500912191639564,-0.001086697866264752,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean layered meatloaf,1.523735069049632,0.17110057082857275,1.5798262793574445,4407.8099999999995,0.19969100301510276,0.16691282065243288,0.6333961763324645,-0.06334642373423535,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Couscous Fritters,-0.31964593675191866,-0.05440257165307099,-0.11588588632285607,1714.7800000000002,0.127199990669357,0.3312611530342084,0.5415388562964345,0.008202801525560105,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
Mediterranean Couscous Salad,-0.1681839884743626,0.5490550267150298,0.10083895502332912,2456.04,0.11095910490057165,0.4139834856109835,0.4750574094884447,0.05636390286803153,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean bruschetta (dip),-0.6239062622624211,-0.29222446881703723,-0.493229553776324,1014.03,0.10733410254134494,0.3857874027395639,0.5068784947190912,0.034451643442501706,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean chicken bake,0.9854883072662285,0.36411232541448335,-0.16429268195233293,2441.5499999999997,0.28132948332002217,0.36011550039933654,0.3585550162806414,0.12087854027154885,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Zucchini Salad,-0.6592102605006456,-0.5613004990396473,-0.7873561241747183,478.0799999999999,0.20113788487282466,0.3997657295850068,0.3990963855421687,0.10051874163319953,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Rice Bowl,-0.4173166195750192,0.45120430720784716,-0.28584206387135747,1868.91,0.09793944063652074,0.5051072550310074,0.3969533043324719,0.11233874290361762,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Chicken Salad,2.103411128450132,-0.4928749271797592,1.6606680852564184,4211.12,0.2584585573434146,0.057466897167499385,0.684074545489086,-0.10469803757670164,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Lemon Turkey Rice Soup recipes,0.6824530416315003,1.3363256589237262,-0.26110627321128643,2949.25,0.19599559209968634,0.5432431974230737,0.26076121047724,0.1978675934559634,1,0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
Mediterranean Marinated Cheese,-0.7471918333971671,-0.6659292233065359,0.19830779901499984,1451.7399999999998,0.04447077300343037,0.07805805447256396,0.8774711725240057,-0.21867689806714702,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Marinated Cheese,-0.7508670130244902,-0.6805073129087604,0.19896305174771706,1440.3,0.04390751926681941,0.07115184336596543,0.8849406373672152,-0.22384919808373255,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Layered Dip,-0.5737901764352885,-0.30895430596202555,-0.3593941831188535,1166.65,0.10872155316504521,0.3246560665152359,0.5666223803197189,-0.007507821540307769,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Braised Cucumbers,-0.6694562158253037,-0.5794827657760012,-0.42434611024943747,859.76,0.1075649018330697,0.20656927514655252,0.6858658230203777,-0.09086256629757136,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Layered Mediterranean Pie,0.5684111041048701,0.6901020781431955,0.8547072240143686,3653.84,0.14699056335252775,0.3069756749063999,0.5460337617410724,0.0030773104459965728,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Tapas Potatoes,-0.7980875027816107,-0.35758380042848686,-0.4616955160143129,937.52,0.049364280228688454,0.36543220411297894,0.5852035156583326,-0.01457888898370166,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Egg Muffins,-0.15170136469121676,-0.3950780013611456,-0.6089635676924842,979.98,0.2841282475152554,0.32114941121247376,0.39472234127227085,0.09528153635788486,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Stuffed Mediterranean Meatballs,0.5963647430884483,-0.24095908361069027,0.21599962279836188,2269.74,0.24104963564108667,0.18914941799501267,0.5698009463639008,-0.02296562601883917,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Turkey Bake,-0.11171986510912653,-0.5620536106796147,-0.6520464348686345,822.84,0.35584074668222254,0.2315881580866268,0.41257109523115065,0.07561615866997229,1,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
NUTRITION – Mediterranean Hummus,0.17316224054821797,0.802208125121188,-0.15954209964013388,2480.77,0.15927312890755693,0.48573628349262526,0.3549905875998178,0.13557927578937184,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Bean Salad,-0.48402669826491335,-0.12094536441304077,-0.7210936915787003,941.25,0.16900929614873839,0.5509269588313412,0.2800637450199203,0.18705444887118192,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Stuffed Mediterranean beef,-0.44070412629434774,0.31935597652499687,-0.496178191073551,1531.35,0.11404316452803082,0.5524275965651223,0.33352923890684694,0.1551252163124041,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
Mediterranean Quinoa Salad,-0.32365522361808924,-0.07979319265768353,-0.5862754418221542,1177.59,0.18400292122045875,0.46634227532502825,0.34965480345451305,0.13684134545979504,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Bean Dip,-0.5903841692980503,-0.36360869354822545,-0.5051060095568217,959.9399999999999,0.12592453695022607,0.3522303477300665,0.5218451153197075,0.0221159655811822,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean toasted roll,-0.7266999227478507,-0.7641564986337023,-0.7789197452409855,312.27,0.23031351074390755,0.1289909373298748,0.6406955519262177,-0.07151823742274313,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Caesar Salad,-0.429344480173531,0.22785291226896723,-0.040449915468798406,1968.15,0.0908060869344308,0.39525442674592887,0.5139394863196403,0.03116175088280873,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Watermelon Salad,-0.7739204125049712,-0.5491969191116011,-0.753856328214556,482.69,0.11386189894134953,0.41459321717872755,0.4715448838799229,0.058532391389919,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean roast vegetables,-0.45273198689285954,-0.06951859814098653,-0.413534440159605,1328.6799999999998,0.12818737393503327,0.41906252822350004,0.4527500978414668,0.07025619411746997,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Quinoa Salad,-0.413752809027312,-0.03143266663406764,-0.4460513570206918,1335.27,0.13803949762969286,0.43820350940259273,0.42375699296771435,0.08956615515963068,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Lima Beans,-0.3724348804898316,0.1488837774495368,-0.6791575166848051,1228.05,0.162175807173975,0.5856439070070437,0.2521802858189813,0.20725621920931564,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Stuffed Swordfish,-0.2871261655040904,-0.7873415784069819,-0.6069159029027432,641.91,0.3579941113240174,0.035892882179744824,0.6061130064962378,-0.060078515679768185,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Tortellini Salad,-0.43524704139317105,-0.2366017948365936,0.28742217066452724,1980.94,0.08914959564651125,0.21836098014074126,0.6924894242127474,-0.09365755651357432,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Mediterranean Chicken Panini,0.6745458369787751,-0.7209063730241503,0.35966378444658925,2098.8,0.27406136840099105,0.034514960930055266,0.6914236706689537,-0.11140270630836668,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
Mediterranean Tuna Wrap,-0.4319059690046955,-0.6647995558465849,-0.6911158790568923,588.51,0.30211891046881106,0.19398141068121186,0.5038996788499771,0.017058333758134925,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Quinoa Salad,0.413051238040759,-0.4109471394890285,-0.22989986181563388,1587.54,0.30316086523804125,0.19081094019678246,0.5060281945651763,0.015464177280572478,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
Mediterranean Tuna Pizza,-0.057149016097360075,0.2859500959235892,-0.4200050608951866,1727.9699999999998,0.18079017575536613,0.4751934350712108,0.34401638917342314,0.14110951000306726,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
